2020-06-19 15:18:47:018 | [main] Events log file for victim clients.
2020-06-19 15:18:59:932 | [tor_browser_worker0] [EVENT] CIRC 156 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$0704062FB9A5A5659361A0B8F42B88B6419A1B44~thorgodofhunger,$BC238DA10F427C21685F766317F7E0946954B88F~node002sln BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.711398
2020-06-19 15:18:59:932 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=138 TIMEOUT_MS=1500 XM=225 ALPHA=1.653456 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.042857 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:18:59:932 | [tor_browser_worker0] [EVENT] STREAM 333 SUCCEEDED 148 178.165.72.177.$3994E734DCD794479D1A60F4ABD3FC91CAA395EE.exit:9001
2020-06-19 15:18:59:933 | [tor_browser_worker0] [EVENT] STREAM 333 CLOSED 148 178.165.72.177.$3994E734DCD794479D1A60F4ABD3FC91CAA395EE.exit:9001 REASON=END REMOTE_REASON=DONE
2020-06-19 15:18:59:938 | [tor_browser_worker0] [EVENT] HS_DESC FAILED kybakuicgt2xpgahov67zi747zoqicydhsy4xggpkf6v6xbepcpranqd NO_AUTH $3994E734DCD794479D1A60F4ABD3FC91CAA395EE~PinkiePieParty ZnHoINhVXVAIKi9QQoaeMop+IDFIuhgMDhJfK+7mtcA REASON=NOT_FOUND
2020-06-19 15:18:59:939 | [tor_browser_worker0] [EVENT] STREAM 436 NEW 0 46.165.250.224.$0AD3B16ADF3EED3E5962FA944CD501352E790814.exit:443 PURPOSE=DIR_FETCH
2020-06-19 15:18:59:939 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED kybakuicgt2xpgahov67zi747zoqicydhsy4xggpkf6v6xbepcpranqd NO_AUTH $0AD3B16ADF3EED3E5962FA944CD501352E790814~ritirong ZnHoINhVXVAIKi9QQoaeMop+IDFIuhgMDhJfK+7mtcA HSDIR_INDEX=972B39F7BAEA0F995EBC1F84512DD8A1B59B4B2E1AC580FD63FA32F672360160
2020-06-19 15:18:59:939 | [tor_browser_worker0] [EVENT] CIRC 163 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.932509
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] STREAM 434 NEW 0 g37l5g5t4vag3bgtuhuzhyxis6g36aqe4n3pwa4d253yxlarnkcyydyd.onion:443 SOURCE_ADDR=127.0.0.1:46554 PURPOSE=USER
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] STREAM 438 NEW 0 46.182.18.245.$84A8E41D03865822272F647D378AFF4AC73187F2.exit:443 PURPOSE=DIR_FETCH
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED g37l5g5t4vag3bgtuhuzhyxis6g36aqe4n3pwa4d253yxlarnkcyydyd NO_AUTH $84A8E41D03865822272F647D378AFF4AC73187F2~RandomRelay jfyBxeSP06pvthNIKTg8sMmo10pJX/1ard90l8MIRsw HSDIR_INDEX=97DB9CBCC616CC346355A52EE6E920E240C4BD9F79F4BBFCEC4FEE383D016636
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] CIRC 108 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D7EB93B50A4D1EEDBC5354C312428680F3AA9025~ygWegnHEQ,$8E5F4EE45E0631A60E59CAA42E1464FD7120459D~DuesseldorfTor02,$E292406B3FC86AF94DFBCDC2C4CC594AE89F5BB6~habana BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=MEASURE_TIMEOUT TIME_CREATED=2020-06-19T13:18:57.560463
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] CIRC 108 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D7EB93B50A4D1EEDBC5354C312428680F3AA9025~ygWegnHEQ,$8E5F4EE45E0631A60E59CAA42E1464FD7120459D~DuesseldorfTor02,$E292406B3FC86AF94DFBCDC2C4CC594AE89F5BB6~habana BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=MEASURE_TIMEOUT TIME_CREATED=2020-06-19T13:18:57.560463
2020-06-19 15:18:59:950 | [tor_browser_worker0] [EVENT] CIRC 139 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$EC8BF2DC8E204B85A396909A9D7C61803E3FAAB7~technikradioorg,$EBE718E1A49EE229071702964F8DB1F318075FF8~fluxe4,$1B741C0795E1888A65171DA3B7236439F784A219~nobody BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.159671
2020-06-19 15:18:59:951 | [tor_browser_worker0] [EVENT] CIRC 139 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$EC8BF2DC8E204B85A396909A9D7C61803E3FAAB7~technikradioorg,$EBE718E1A49EE229071702964F8DB1F318075FF8~fluxe4,$1B741C0795E1888A65171DA3B7236439F784A219~nobody BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.159671
2020-06-19 15:18:59:951 | [tor_browser_worker0] [EVENT] STREAM 321 SENTCONNECT 139 185.232.52.123.$1B741C0795E1888A65171DA3B7236439F784A219.exit:9001
2020-06-19 15:18:59:951 | [tor_browser_worker0] [EVENT] CIRC 164 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.945409
2020-06-19 15:18:59:951 | [tor_browser_worker0] [EVENT] CIRC 108 CLOSED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D7EB93B50A4D1EEDBC5354C312428680F3AA9025~ygWegnHEQ,$8E5F4EE45E0631A60E59CAA42E1464FD7120459D~DuesseldorfTor02,$E292406B3FC86AF94DFBCDC2C4CC594AE89F5BB6~habana BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=MEASURE_TIMEOUT TIME_CREATED=2020-06-19T13:18:57.560463 REASON=FINISHED
2020-06-19 15:18:59:954 | [tor_browser_worker0] [EVENT] CIRC 163 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.932509
2020-06-19 15:18:59:954 | [tor_browser_worker0] [EVENT] STREAM 328 SUCCEEDED 146 90.146.90.65.$AFF8F4D58E2A5FEAD28D1ED4A38FB8D60E406A33.exit:9001
2020-06-19 15:18:59:955 | [tor_browser_worker0] [EVENT] STREAM 328 CLOSED 146 90.146.90.65.$AFF8F4D58E2A5FEAD28D1ED4A38FB8D60E406A33.exit:9001 REASON=END REMOTE_REASON=DONE
2020-06-19 15:18:59:957 | [tor_browser_worker0] [EVENT] HS_DESC FAILED vflurwnxt7u3oy7fwd242be6nr4zbccx7uujqd4slp5gnzczmmieisad NO_AUTH $AFF8F4D58E2A5FEAD28D1ED4A38FB8D60E406A33~sulaweyosrelay q87VdN3ose6wQOmvboR/QdPpvC+jZ3xMNf267kt1p/g REASON=NOT_FOUND
2020-06-19 15:18:59:957 | [tor_browser_worker0] [EVENT] STREAM 440 NEW 0 198.23.221.16.$7DA3460B7C1C13DCAB3B49EDD6C376CA8562B3C9.exit:9001 PURPOSE=DIR_FETCH
2020-06-19 15:18:59:957 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED vflurwnxt7u3oy7fwd242be6nr4zbccx7uujqd4slp5gnzczmmieisad NO_AUTH $7DA3460B7C1C13DCAB3B49EDD6C376CA8562B3C9~Assange006us q87VdN3ose6wQOmvboR/QdPpvC+jZ3xMNf267kt1p/g HSDIR_INDEX=4DED918D16B8191ABB6722878B529C024581E3E5C9387EC71275B38E9232DE3D
2020-06-19 15:18:59:961 | [tor_browser_worker0] [EVENT] CIRC 164 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.945409
2020-06-19 15:18:59:961 | [tor_browser_worker0] [EVENT] CIRC 157 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$9A7417BA401B8C7EFDE24945E18145A1EDA730E7~tOr,$76D3CC1A906732C8B7F90E9B5A0FF3BE4A4A52DF~MarysSister BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.716581
2020-06-19 15:18:59:962 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=139 TIMEOUT_MS=1500 XM=225 ALPHA=1.663985 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.042553 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:18:59:990 | [tor_browser_worker0] [EVENT] CIRC 150 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$EECADDB0CBB5725D4DDFE3D7E734E8261E0E9D09~NikowskiNode,$D1C5F5F8FAFA2F98A84753416BF83B83F1282137~Piratenpartei1,$929BF37C657D4F69C76324E5FEA760A62483813B~Ichotolot65 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.594748
2020-06-19 15:18:59:991 | [tor_browser_worker0] [EVENT] CIRC 150 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$EECADDB0CBB5725D4DDFE3D7E734E8261E0E9D09~NikowskiNode,$D1C5F5F8FAFA2F98A84753416BF83B83F1282137~Piratenpartei1,$929BF37C657D4F69C76324E5FEA760A62483813B~Ichotolot65 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.594748
2020-06-19 15:18:59:991 | [tor_browser_worker0] [EVENT] STREAM 340 SENTCONNECT 150 91.143.87.51.$929BF37C657D4F69C76324E5FEA760A62483813B.exit:1080
2020-06-19 15:18:59:991 | [tor_browser_worker0] [EVENT] CIRC 165 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.983506
2020-06-19 15:18:59:991 | [tor_browser_worker0] [EVENT] STREAM 338 SUCCEEDED 142 94.23.194.134.$7E8BC43AE75EAE16D7EC4676F4A5C355F454B809.exit:443
2020-06-19 15:18:59:991 | [tor_browser_worker0] [EVENT] STREAM 338 CLOSED 142 94.23.194.134.$7E8BC43AE75EAE16D7EC4676F4A5C355F454B809.exit:443 REASON=END REMOTE_REASON=DONE
2020-06-19 15:18:59:993 | [tor_browser_worker0] [EVENT] HS_DESC FAILED 6bgoyi7puzngbzhrhbzktbq6bcdibdc6qut3lxsj65qf6j74thddmnad NO_AUTH $7E8BC43AE75EAE16D7EC4676F4A5C355F454B809~minotorus aZdiH4auQkeO1c2vmNFO/sZAYTeuS1M+JnyiMHgngXo REASON=NOT_FOUND
2020-06-19 15:18:59:993 | [tor_browser_worker0] [EVENT] STREAM 442 NEW 0 185.225.69.60.$4C5B8134341E66CB09246985E4039F9BFC0ADCE3.exit:443 PURPOSE=DIR_FETCH
2020-06-19 15:18:59:993 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED 6bgoyi7puzngbzhrhbzktbq6bcdibdc6qut3lxsj65qf6j74thddmnad NO_AUTH $4C5B8134341E66CB09246985E4039F9BFC0ADCE3~Viserion aZdiH4auQkeO1c2vmNFO/sZAYTeuS1M+JnyiMHgngXo HSDIR_INDEX=85B4F486E1A1E271EFB694559A5AA5463D07D87307CBF85EE1E9C9FAFB2135D5
2020-06-19 15:19:00:031 | [tor_browser_worker0] [EVENT] CIRC 165 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.983506
2020-06-19 15:19:00:031 | [tor_browser_worker0] [EVENT] CIRC 137 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$81E18725397D620DA548ABBE24D9CD263DEF2FDC~rosskemp,$EDC9D832FBEAF949F610D3F6A55537291B4E8F26~none,$1424000B86DF67D1FBFF685B204073BB9591CEFD~Cosworth03 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.072324
2020-06-19 15:19:00:031 | [tor_browser_worker0] [EVENT] CIRC 137 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$81E18725397D620DA548ABBE24D9CD263DEF2FDC~rosskemp,$EDC9D832FBEAF949F610D3F6A55537291B4E8F26~none,$1424000B86DF67D1FBFF685B204073BB9591CEFD~Cosworth03 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.072324
2020-06-19 15:19:00:031 | [tor_browser_worker0] [EVENT] STREAM 316 SENTCONNECT 137 54.38.52.101.$1424000B86DF67D1FBFF685B204073BB9591CEFD.exit:443
2020-06-19 15:19:00:032 | [tor_browser_worker0] [EVENT] CIRC 166 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.016494
2020-06-19 15:19:00:033 | [tor_browser_worker0] [EVENT] CIRC 158 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$A0F39D32028CEC7F35419E9570401DE15B1B4564~pldtor,$7185B69E3267E71D0E4CBE30209677205DEA5E67~FalkensteinTor03 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.721751
2020-06-19 15:19:00:033 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=140 TIMEOUT_MS=1500 XM=225 ALPHA=1.669680 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.042254 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:19:00:033 | [tor_browser_worker0] [EVENT] CIRC 123 FAILED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$E3D61BAEA0B7CB12CACEDC8821C520557BDFCEA3~jaredfucks,$462ECB5FF94C6AB6971E451710B748BE20F7CC8B~Srv11MuchRelay BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:58.441491 REASON=DESTROYED REMOTE_REASON=CHANNEL_CLOSED
2020-06-19 15:19:00:043 | [tor_browser_worker0] [EVENT] STREAM 443 NEW 0 venr2pckx6wwpkru677epag24ugaaqozynxhv63qwlwkrlga6kbmd7qd.onion:443 SOURCE_ADDR=127.0.0.1:46556 PURPOSE=USER
2020-06-19 15:19:00:043 | [tor_browser_worker0] [EVENT] STREAM 445 NEW 0 51.15.206.72.$A0DFB31231C718829FA18EAB4D0CD51DEDBAE08C.exit:443 PURPOSE=DIR_FETCH
2020-06-19 15:19:00:043 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED venr2pckx6wwpkru677epag24ugaaqozynxhv63qwlwkrlga6kbmd7qd NO_AUTH $A0DFB31231C718829FA18EAB4D0CD51DEDBAE08C~isprjr0 RliqVuQ8ZKpn+fuUlPs0odSqH60rO0Kxf5fipZUaog8 HSDIR_INDEX=0032264D79E6765DB9B3664A909DD80BE385D9DF845B477D5C7F72AB5C28DCE8
2020-06-19 15:19:00:043 | [tor_browser_worker0] [EVENT] CIRC 167 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.036757
2020-06-19 15:19:00:045 | [tor_browser_worker0] [EVENT] CIRC 166 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.016494
2020-06-19 15:19:00:057 | [tor_browser_worker0] [EVENT] CIRC 167 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.036757
2020-06-19 15:19:00:057 | [tor_browser_worker0] [EVENT] CIRC 164 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$3A9443710224E5182895C342D1D36C1D460A1206~TorNode62 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.945409
2020-06-19 15:19:00:058 | [tor_browser_worker0] [EVENT] CIRC 161 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$500FE4D6B529855A2F95A0CB34F2A10D5889E8C1~nastja,$D0273C8566CC9AECE4C762376C9B066FE0F1DADD~Kimchi BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.814168
2020-06-19 15:19:00:058 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=141 TIMEOUT_MS=1500 XM=225 ALPHA=1.680650 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.041958 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:19:00:067 | [tor_browser_worker0] [EVENT] CIRC 163 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$BE9B12FAAB7429842D643E2308390ECD8961E0A1~fuckdaP0P0 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.932509
2020-06-19 15:19:00:078 | [tor_browser_worker0] [EVENT] CIRC 160 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$CE1FD7659F2DFE92B883083C0C6C974616D17F3D~dobbo,$20E0DD3AD266195F4620E8334B4CF7F51A3F210D~hopeforabetterworld BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.798845
2020-06-19 15:19:00:078 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=142 TIMEOUT_MS=1500 XM=225 ALPHA=1.689123 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.041667 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:19:00:095 | [tor_browser_worker0] [EVENT] CIRC 162 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$F9A3542D5863CD665B7FF758E73DAD40832D0064~cxxnode2,$1AED1571D5FA7385AC3C25FB3E86F49E706ABD99~pato BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.829959
2020-06-19 15:19:00:096 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=143 TIMEOUT_MS=1500 XM=225 ALPHA=1.698332 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.041379 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:19:00:096 | [tor_browser_worker0] [EVENT] STREAM 321 SUCCEEDED 139 185.232.52.123.$1B741C0795E1888A65171DA3B7236439F784A219.exit:9001
2020-06-19 15:19:00:096 | [tor_browser_worker0] [EVENT] STREAM 321 CLOSED 139 185.232.52.123.$1B741C0795E1888A65171DA3B7236439F784A219.exit:9001 REASON=END REMOTE_REASON=DONE
2020-06-19 15:19:00:100 | [tor_browser_worker0] [EVENT] HS_DESC FAILED dxzcyvxtpffhoifivi37dspdnvpl76wo5vhy55sdn6p37wfvbi2n4cqd NO_AUTH $1B741C0795E1888A65171DA3B7236439F784A219~nobody jHVRBNOrkZ2/cPBW8Ibwo4yM4y6OTUDMpx0dEjuQdqs REASON=NOT_FOUND
2020-06-19 15:19:00:100 | [tor_browser_worker0] [EVENT] STREAM 447 NEW 0 148.251.81.16.$7EB91FDB68EAD3A13808D9356DA82605773215F5.exit:110 PURPOSE=DIR_FETCH
2020-06-19 15:19:00:100 | [tor_browser_worker0] [EVENT] HS_DESC REQUESTED dxzcyvxtpffhoifivi37dspdnvpl76wo5vhy55sdn6p37wfvbi2n4cqd NO_AUTH $7EB91FDB68EAD3A13808D9356DA82605773215F5~falared jHVRBNOrkZ2/cPBW8Ibwo4yM4y6OTUDMpx0dEjuQdqs HSDIR_INDEX=9DC0A1915775B8DB88F872F59C81DC1EB0CAFBEEC1613F372AD95701C7FF68A2
2020-06-19 15:19:00:116 | [tor_browser_worker0] [EVENT] CIRC 128 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$DEF8C760A79FEF2358E03AE5A1950086ABEB953E~FalkensteinTor01,$68F175CCABE727AA2D2309BCD8789499CEE36ED7~Pichincha,$38BE4B9DDB719B6116E61A7244A88144920E5571~N00dl3 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:58.685905
2020-06-19 15:19:00:116 | [tor_browser_worker0] [EVENT] CIRC 128 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$DEF8C760A79FEF2358E03AE5A1950086ABEB953E~FalkensteinTor01,$68F175CCABE727AA2D2309BCD8789499CEE36ED7~Pichincha,$38BE4B9DDB719B6116E61A7244A88144920E5571~N00dl3 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:58.685905
2020-06-19 15:19:00:116 | [tor_browser_worker0] [EVENT] STREAM 297 SENTCONNECT 128 184.96.178.34.$38BE4B9DDB719B6116E61A7244A88144920E5571.exit:9001
2020-06-19 15:19:00:117 | [tor_browser_worker0] [EVENT] CIRC 168 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.108299
2020-06-19 15:19:00:136 | [tor_browser_worker0] [EVENT] CIRC 119 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$E916F2ACBA67EC57AFAF450AA84E528308835418~Serpent,$B7F60A81737CE635E751C5BCA67BFD20DAF2615C~UenoStation56,$87EA8B42136D1F9014BE377B2B985459D19E6E70~wheel BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:58.277376
2020-06-19 15:19:00:137 | [tor_browser_worker0] [EVENT] CIRC 119 BUILT $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$E916F2ACBA67EC57AFAF450AA84E528308835418~Serpent,$B7F60A81737CE635E751C5BCA67BFD20DAF2615C~UenoStation56,$87EA8B42136D1F9014BE377B2B985459D19E6E70~wheel BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:58.277376
2020-06-19 15:19:00:137 | [tor_browser_worker0] [EVENT] STREAM 274 SENTCONNECT 119 50.7.117.115.$87EA8B42136D1F9014BE377B2B985459D19E6E70.exit:443
2020-06-19 15:19:00:137 | [tor_browser_worker0] [EVENT] CIRC 169 LAUNCHED BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.127441
2020-06-19 15:19:00:137 | [tor_browser_worker0] [EVENT] CIRC 167 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$DEA98B7F9BA8B7F8A098D3939A6FE446084B48E7~sparadra911 BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:19:00.036757
2020-06-19 15:19:00:137 | [tor_browser_worker0] [EVENT] CIRC 159 EXTENDED $ACC874AD6D4D3AC308CB6C044620A159A1123196~kulcosictor,$D7230F4F13324A28C308AF94E2385D0A7F1B05F9~FalkensteinTor01,$6C251FA7F45E9DEDF5F69BA3D167F6BA736F49CD~twinky BUILD_FLAGS=IS_INTERNAL,NEED_CAPACITY PURPOSE=HS_CLIENT_HSDIR HS_STATE=HSCI_CONNECTING TIME_CREATED=2020-06-19T13:18:59.780887
2020-06-19 15:19:00:138 | [tor_browser_worker0] [EVENT] BUILDTIMEOUT_SET COMPUTED TOTAL_TIMES=144 TIMEOUT_MS=1500 XM=225 ALPHA=1.701983 CUTOFF_QUANTILE=0.800000 TIMEOUT_RATE=0.041096 CLOSE_MS=60000 CLOSE_RATE=0.000000
2020-06-19 15:19:00:145 | [tor_browser_worker0] [EVENT] STREAM 448 NEW 0 t4pspachmxmk6jtr2y5jztlfrofgoahjax52zogaffcv6vrc3yjv63yd.onion:443 SOURCE_ADDR=127.0.0.1:46558 PURPOSE=USER
2020-06-19 15:19:00:145 | [tor_browser_worker0] [EVENT] STREAM 450 NEW 0 176.10.99.201.$3C5915348D731505C48112F4F03235FDE7B8C837.exit:443 PURPOSE=DIR_FETCH
